X;Y;Formation affleurante;TOPO;Toit_LATE;Epaisseur_LATE;Base_LATE;Toit_ASUP;Epaisseur_ASUP;Base_ASUP;Toit_CARB;Epaisseur_CARB;Base_CARB;Toit_AINF
2252416,25;324693,75;Laterites;45,9276924133;45,9276924133;4,6525115967;41,2751808167;41,2751808167;13,2839984894;27,9911823273;27,9911823273;0,3757896423;27,6153926849;27,6153926849
2252418,75;324693,75;Laterites;45,724822998;45,724822998;4,8473243713;40,8774986267;40,8774986267;13,044834137;27,8326644897;27,8326644897;0,5156326294;27,3170318604;27,3170318604
2252421,25;324693,75;Laterites;45,5249786377;45,5249786377;5,0328445435;40,4921340942;40,4921340942;12,8231678009;27,6689662933;27,6689662933;0,6601066589;27,0088596344;27,0088596344
2252423,75;324693,75;Laterites;45,3678741455;45,3678741455;5,2477836609;40,1200904846;40,1200904846;12,6196174622;27,5004730225;27,5004730225;0,8087692261;26,6917037964;26,6917037964
2252426,25;324693,75;Laterites;45,23878479;45,23878479;5,3143615723;39,9244232178;39,9244232178;12,422668457;27,5017547607;27,5017547607;0,9218063354;26,5799484253;26,5799484253
2252428,75;324693,75;Laterites;45,1338996887;45,1338996887;5,1477813721;39,9861183167;39,9861183167;12,2267932892;27,7593250275;27,7593250275;0,9792823792;26,7800426483;26,7800426483
2252431,25;324693,75;Laterites;45,0567054749;45,0567054749;4,9938583374;40,0628471375;40,0628471375;12,0503311157;28,0125160217;28,0125160217;1,039598465;26,9729175568;26,9729175568
2252433,75;324693,75;Laterites;45,0095672607;45,0095672607;4,8552589417;40,1543083191;40,1543083191;11,8935546875;28,2607536316;28,2607536316;1,1024227142;27,1583309174;27,1583309174
2252436,25;324693,75;Laterites;44,996055603;44,996055603;4,7355270386;40,2605285645;40,2605285645;11,7566108704;28,5039176941;28,5039176941;1,1673049927;27,3366127014;27,3366127014
2252438,75;324693,75;Laterites;44,9936332703;44,9936332703;4,6122131348;40,3814201355;40,3814201355;11,6395301819;28,7418899536;28,7418899536;1,233789444;27,5081005096;27,5081005096
2252441,25;324693,75;Laterites;45,0244407654;45,0244407654;4,5076446533;40,5167961121;40,5167961121;11,5422992706;28,9744968414;28,9744968414;1,3014011383;27,6730957031;27,6730957031
2252443,75;324693,75;Laterites;45,0759429932;45,0759429932;4,4096336365;40,6663093567;40,6663093567;11,4647693634;29,2015399933;29,2015399933;1,3696708679;27,8318691254;27,8318691254
2252446,25;324693,75;Laterites;45,1399841309;45,1399841309;4,3103790283;40,8296051025;40,8296051025;11,4067878723;29,4228172302;29,4228172302;1,4381351471;27,9846820831;27,9846820831
2252448,75;324693,75;Laterites;45,222038269;45,222038269;4,2162437439;41,0057945251;41,0057945251;11,3676433563;29,6381511688;29,6381511688;1,5063743591;28,1317768097;28,1317768097
2252451,25;324693,75;Laterites;45,3322257996;45,3322257996;4,1379013062;41,1943244934;41,1943244934;11,3469009399;29,8474235535;29,8474235535;1,5739707947;28,2734527588;28,2734527588
2252453,75;324693,75;Laterites;45,4479408264;45,4479408264;4,0536231995;41,394317627;41,394317627;11,3436069489;30,0507106781;30,0507106781;1,6406459808;28,4100646973;28,4100646973
2252456,25;324693,75;Laterites;45,5655937195;45,5655937195;3,9602088928;41,6053848267;41,6053848267;11,3570137024;30,2483711243;30,2483711243;1,706243515;28,5421276093;28,5421276093
2252458,75;324693,75;Laterites;45,7220039368;45,7220039368;3,8970069885;41,8249969482;41,8249969482;11,3837127686;30,4412841797;30,4412841797;1,7708797455;28,6704044342;28,6704044342
2252461,25;324693,75;Laterites;45,8876342773;45,8876342773;3,8355445862;42,0520896912;42,0520896912;11,420923233;30,6311664581;30,6311664581;1,8350467682;28,7961196899;28,7961196899
2252463,75;324693,75;Laterites;46,0642433167;46,0642433167;3,7797584534;42,2844848633;42,2844848633;11,4633731842;30,8211116791;30,8211116791;1,8999710083;28,9211406708;28,9211406708
2252466,25;324693,75;Laterites;46,2580909729;46,2580909729;3,738899231;42,5191917419;42,5191917419;11,5028495789;31,0163421631;31,0163421631;1,9678859711;29,048456192;29,048456192
2252468,75;324693,75;Laterites;46,4604034424;46,4604034424;3,70835495;42,7520484924;42,7520484924;11,5269641876;31,2250843048;31,2250843048;2,0425186157;29,1825656891;29,1825656891
2252471,25;324693,75;Laterites;46,6733283997;46,6733283997;3,7069892883;42,9663391113;42,9663391113;11,5075073242;31,4588317871;31,4588317871;2,1292419434;29,3295898438;29,3295898438
2252473,75;324693,75;Laterites;46,9034881592;46,9034881592;3,725063324;43,1784248352;43,1784248352;11,4483375549;31,7300872803;31,7300872803;2,2339344025;29,4961528778;29,4961528778
2252476,25;324693,75;Laterites;47,1320381165;47,1320381165;3,7584342957;43,3736038208;43,3736038208;11,3272018433;32,0464019775;32,0464019775;2,3600463867;29,6863555908;29,6863555908
2252478,75;324693,75;Laterites;47,3685035706;47,3685035706;3,8163909912;43,5521125793;43,5521125793;11,147277832;32,4048347473;32,4048347473;2,5058994293;29,898935318;29,898935318
2252481,25;324693,75;Laterites;47,6162452698;47,6162452698;3,8986053467;43,7176399231;43,7176399231;10,9240341187;32,7936058044;32,7936058044;2,6654777527;30,1281280518;30,1281280518
2252483,75;324693,75;Laterites;47,8276748657;47,8276748657;3,952922821;43,8747520447;43,8747520447;10,6759262085;33,1988258362;33,1988258362;2,831823349;30,3670024872;30,3670024872
2252486,25;324693,75;Laterites;48,050453186;48,050453186;4,0309257507;44,0195274353;44,0195274353;10,4104385376;33,6090888977;33,6090888977;2,9993095398;30,6097793579;30,6097793579
2252488,75;324693,75;Laterites;48,2565612793;48,2565612793;4,0879707336;44,1685905457;44,1685905457;10,1520996094;34,0164909363;34,0164909363;3,1641902924;30,8523006439;30,8523006439
2252491,25;324693,75;Laterites;48,4394874573;48,4394874573;4,1230125427;44,3164749146;44,3164749146;9,9005317688;34,4159431458;34,4159431458;3,3242530823;31,0916900635;31,0916900635
2252493,75;324693,75;Laterites;48,6042251587;48,6042251587;4,1038208008;44,5004043579;44,5004043579;9,6960487366;34,8043556213;34,8043556213;3,4785118103;31,325843811;31,325843811
2252496,25;324693,75;Laterites;48,7607116699;48,7607116699;4,1119995117;44,6487121582;44,6487121582;9,4688224792;35,179889679;35,179889679;3,6268463135;31,5530433655;31,5530433655
2252498,75;324693,75;Laterites;48,9100608826;48,9100608826;4,1042251587;44,8058357239;44,8058357239;9,2642745972;35,5415611267;35,5415611267;3,7698764801;31,7716846466;31,7716846466
2252501,25;324693,75;Laterites;49,0530395508;49,0530395508;4,1023025513;44,9507369995;44,9507369995;9,0618743896;35,8888626099;35,8888626099;3,9088249207;31,9800376892;31,9800376892
2252503,75;324693,75;Laterites;49,1995849609;49,1995849609;4,1027374268;45,0968475342;45,0968475342;8,8752326965;36,2216148376;36,2216148376;4,0455360413;32,1760787964;32,1760787964
2252506,25;324693,75;Laterites;49,3352813721;49,3352813721;4,1111984253;45,2240829468;45,2240829468;8,6843070984;36,5397758484;36,5397758484;4,1824684143;32,3573074341;32,3573074341
2252508,75;324693,75;Laterites;49,4641189575;49,4641189575;4,1000518799;45,3640670776;45,3640670776;8,5206871033;36,8433799744;36,8433799744;4,3227119446;32,5206680298;32,5206680298
2252511,25;324693,75;Laterites;49,5795402527;49,5795402527;4,0855941772;45,4939460754;45,4939460754;8,361492157;37,1324539185;37,1324539185;4,4700012207;32,6624526978;32,6624526978
2252513,75;324693,75;Laterites;49,6795768738;49,6795768738;4,0765075684;45,6030693054;45,6030693054;8,196105957;37,4069633484;37,4069633484;4,6286430359;32,7783203125;32,7783203125
2252516,25;324693,75;Laterites;49,7644081116;49,7644081116;4,0633201599;45,7010879517;45,7010879517;8,0343017578;37,6667861938;37,6667861938;4,8033218384;32,8634643555;32,8634643555
2252518,75;324693,75;Laterites;49,8272361755;49,8272361755;4,0277023315;45,799533844;45,799533844;7,8878097534;37,9117240906;37,9117240906;4,9988059998;32,9129180908;32,9129180908
2252521,25;324693,75;Laterites;49,8653755188;49,8653755188;3,979724884;45,8856506348;45,8856506348;7,7441673279;38,1414833069;38,1414833069;5,2192955017;32,9221878052;32,9221878052
2252523,75;324693,75;Laterites;49,8761482239;49,8761482239;3,9147758484;45,9613723755;45,9613723755;7,6056938171;38,3556785583;38,3556785583;5,467792511;32,8878860474;32,8878860474
2252526,25;324693,75;Laterites;49,8586807251;49,8586807251;3,8375854492;46,0210952759;46,0210952759;7,4672012329;38,553894043;38,553894043;5,74559021;32,808303833;32,808303833
2252528,75;324693,75;Laterites;49,8149375916;49,8149375916;3,748298645;46,0666389465;46,0666389465;7,3308753967;38,7357635498;38,7357635498;6,052066803;32,6836967468;32,6836967468
2252531,25;324693,75;Laterites;49,7435913086;49,7435913086;3,6498527527;46,0937385559;46,0937385559;7,1927223206;38,9010162354;38,9010162354;6,384929657;32,5160865784;32,5160865784
2252533,75;324693,75;Laterites;49,6484527588;49,6484527588;3,5368881226;46,1115646362;46,1115646362;7,0619621277;39,0496025085;39,0496025085;6,7407531738;32,3088493347;32,3088493347
2252536,25;324693,75;Laterites;49,5296287537;49,5296287537;3,4128074646;46,1168212891;46,1168212891;6,9351119995;39,1817092896;39,1817092896;7,1155853271;32,0661239624;32,0661239624
2252538,75;324693,75;Laterites;49,3748435974;49,3748435974;3,2644081116;46,1104354858;46,1104354858;6,8125610352;39,2978744507;39,2978744507;7,5055027008;31,7923717499;31,7923717499
2252541,25;324693,75;Laterites;49,2338676453;49,2338676453;3,1449050903;46,0889625549;46,0889625549;6,690071106;39,398891449;39,398891449;7,9068717957;31,4920196533;31,4920196533
2252543,75;324693,75;Laterites;49,0553131104;49,0553131104;3,0159912109;46,0393218994;46,0393218994;6,5534934998;39,4858283997;39,4858283997;8,3164710999;31,1693572998;31,1693572998
2252546,25;324693,75;Laterites;48,8594474792;48,8594474792;2,8550453186;46,0044021606;46,0044021606;6,4444694519;39,5599327087;39,5599327087;8,7315063477;30,8284263611;30,8284263611
2252548,75;324693,75;Laterites;48,6536216736;48,6536216736;2,6914024353;45,9622192383;45,9622192383;6,339630127;39,6225891113;39,6225891113;9,1495761871;30,4730129242;30,4730129242
2252551,25;324693,75;Laterites;48,4275970459;48,4275970459;2,5135421753;45,9140548706;45,9140548706;6,2388153076;39,675239563;39,675239563;9,5685653687;30,1066741943;30,1066741943
2252553,75;324693,75;Laterites;48,1946105957;48,1946105957;2,3333244324;45,8612861633;45,8612861633;6,1419372559;39,7193489075;39,7193489075;9,9865570068;29,7327919006;29,7327919006
2252556,25;324693,75;Laterites;47,9439430237;47,9439430237;2,140838623;45,8031044006;45,8031044006;6,0467758179;39,7563285828;39,7563285828;10,4016990662;29,3546295166;29,3546295166
2252558,75;324693,75;Laterites;47,6979370117;47,6979370117;1,9521102905;45,7458267212;45,7458267212;5,9582748413;39,7875518799;39,7875518799;10,8121604919;28,9753913879;28,9753913879
2252561,25;324693,75;Laterites;47,4468536377;47,4468536377;1,7583198547;45,688533783;45,688533783;5,8742370605;39,8142967224;39,8142967224;11,2159976959;28,5982990265;28,5982990265
2252563,75;324693,75;Laterites;47,1999168396;47,1999168396;1,5670280457;45,6328887939;45,6328887939;5,7951431274;39,8377456665;39,8377456665;11,6110916138;28,2266540527;28,2266540527
2252566,25;324693,75;Laterites;46,9618873596;46,9618873596;1,3813285828;45,5805587769;45,5805587769;5,721622467;39,8589363098;39,8589363098;11,9950408936;27,8638954163;27,8638954163
2252568,75;324693,75;Laterites;46,7364387512;46,7364387512;1,2031707764;45,5332679749;45,5332679749;5,6544799805;39,8787879944;39,8787879944;12,3651390076;27,5136489868;27,5136489868
2252571,25;324693,75;Laterites;46,5231361389;46,5231361389;1,0304450989;45,49269104;45,49269104;5,5946578979;39,8980331421;39,8980331421;12,7183647156;27,1796684265;27,1796684265
2252573,75;324693,75;Laterites;46,3254318237;46,3254318237;0,8648986816;45,4605331421;45,4605331421;5,5432815552;39,9172515869;39,9172515869;13,0514678955;26,8657836914;26,8657836914
2252576,25;324693,75;Laterites;46,1401367188;46,1401367188;0,6803741455;45,4597625732;45,4597625732;5,5229148865;39,9368476868;39,9368476868;13,3611755371;26,5756721497;26,5756721497
2252578,75;324693,75;Laterites;45,9660568237;45,9660568237;0,5246734619;45,4413833618;45,4413833618;5,4843292236;39,9570541382;39,9570541382;13,6445236206;26,3125305176;26,3125305176
2252581,25;324693,75;Laterites;45,8040237427;45,8040237427;0,3686637878;45,4353599548;45,4353599548;5,4573860168;39,977973938;39,977973938;13,8992824554;26,0786914825;26,0786914825
2252583,75;324693,75;Laterites;45,649433136;45,649433136;0,2287406921;45,4206924438;45,4206924438;5,4210853577;39,9996070862;39,9996070862;14,1243553162;25,87525177;25,87525177
2252586,25;324693,75;Laterites;45,5036811829;45,5036811829;0,1065750122;45,3971061707;45,3971061707;5,3752174377;40,0218887329;40,0218887329;14,3200073242;25,7018814087;25,7018814087
2252363,75;324696,25;Laterites;52,5180168152;52,5180168152;3,5986099243;48,9194068909;48,9194068909;17,1493873596;31,7700195313;;;;31,7700195313
2252366,25;324696,25;Laterites;52,2850914001;52,2850914001;3,51927948;48,7658119202;48,7658119202;17,1537952423;31,6120166779;;;;31,6120166779
2252368,75;324696,25;Laterites;52,0338783264;52,0338783264;3,4439735413;48,5899047852;48,5899047852;17,1390666962;31,450838089;;;;31,450838089
2252371,25;324696,25;Laterites;51,7707710266;51,7707710266;3,384513855;48,3862571716;48,3862571716;17,0980110168;31,2882461548;;;;31,2882461548
2252373,75;324696,25;Laterites;51,481628418;51,481628418;3,3327331543;48,1488952637;48,1488952637;17,0225963593;31,1262989044;;;;31,1262989044
2252376,25;324696,25;Laterites;51,1744155884;51,1744155884;3,3014984131;47,8729171753;47,8729171753;16,9062290192;30,9666881561;;;;30,9666881561
2252378,75;324696,25;Laterites;50,8485145569;50,8485145569;3,2917175293;47,5567970276;47,5567970276;16,7469005585;30,8098964691;;;;30,8098964691
2252381,25;324696,25;Laterites;50,5049362183;50,5049362183;3,3014373779;47,2034988403;47,2034988403;16,5487594604;30,6547393799;;;;30,6547393799
2252383,75;324696,25;Laterites;50,147605896;50,147605896;3,3282623291;46,8193435669;46,8193435669;16,3205108643;30,4988327026;;;;30,4988327026
2252386,25;324696,25;Laterites;49,7814598083;49,7814598083;3,3698158264;46,4116439819;46,4116439819;16,0721969604;30,3394470215;;;;30,3394470215
2252388,75;324696,25;Laterites;49,4089355469;49,4089355469;3,4217910767;45,9871444702;45,9871444702;15,8129520416;30,1741924286;;;;30,1741924286
2252391,25;324696,25;Laterites;49,0348930359;49,0348930359;3,4835739136;45,5513191223;45,5513191223;15,5501308441;30,0011882782;;;;30,0011882782
2252393,75;324696,25;Laterites;48,6582527161;48,6582527161;3,5497589111;45,1084938049;45,1084938049;15,2894039154;29,8190898895;;;;29,8190898895
2252396,25;324696,25;Laterites;48,2940216064;48,2940216064;3,6319046021;44,6621170044;44,6621170044;15,035161972;29,6269550323;;;;29,6269550323
2252398,75;324696,25;Laterites;47,9293174744;47,9293174744;3,7143516541;44,2149658203;44,2149658203;14,7908115387;29,4241542816;;;;29,4241542816
2252401,25;324696,25;Laterites;47,5703125;47,5703125;3,8009109497;43,7694015503;43,7694015503;14,5590820313;29,210319519;;;;29,210319519
2252403,75;324696,25;Laterites;47,2164154053;47,2164154053;3,8889923096;43,3274230957;43,3274230957;14,3421497345;28,9852733612;;;;28,9852733612
2252406,25;324696,25;Laterites;46,8828773499;46,8828773499;3,9920005798;42,89087677;42,89087677;14,1418609619;28,7490158081;;;;28,7490158081
2252408,75;324696,25;Laterites;46,5815429688;46,5815429688;4,1201324463;42,4614105225;42,4614105225;13,931804657;28,5296058655;28,5296058655;0,027885437;28,5017204285;28,5017204285
2252411,25;324696,25;Laterites;46,2950820923;46,2950820923;4,2544631958;42,0406188965;42,0406188965;13,6511077881;28,3895111084;28,3895111084;0,1457290649;28,2437820435;28,2437820435
2252413,75;324696,25;Laterites;46,0544166565;46,0544166565;4,4242744446;41,6301422119;41,6301422119;13,3856449127;28,2444972992;28,2444972992;0,2685947418;27,9759025574;27,9759025574
2252416,25;324696,25;Laterites;45,8209724426;45,8209724426;4,5890884399;41,2318840027;41,2318840027;13,1364974976;28,0953865051;28,0953865051;0,3959903717;27,6993961334;27,6993961334
2252418,75;324696,25;Laterites;45,5953102112;45,5953102112;4,7465896606;40,8487205505;40,8487205505;12,9045085907;27,9442119598;27,9442119598;0,5271091461;27,4171028137;27,4171028137
2252421,25;324696,25;Laterites;45,4321479797;45,4321479797;4,9448471069;40,4873008728;40,4873008728;12,6900882721;27,7972126007;27,7972126007;0,6601867676;27,1370258331;27,1370258331
2252423,75;324696,25;Laterites;45,2784423828;45,2784423828;5,1054267883;40,1730155945;40,1730155945;12,4920959473;27,6809196472;27,6809196472;0,7888431549;26,8920764923;26,8920764923
2252426,25;324696,25;Laterites;45,1576347351;45,1576347351;5,1535682678;40,0040664673;40,0040664673;12,303850174;27,7002162933;27,7002162933;0,8890323639;26,8111839294;26,8111839294
2252428,75;324696,25;Laterites;45,0634803772;45,0634803772;5,0598335266;40,0036468506;40,0036468506;12,1240940094;27,8795528412;27,8795528412;0,9548015594;26,9247512817;26,9247512817
2252431,25;324696,25;Laterites;44,9946174622;44,9946174622;4,9311218262;40,063495636;40,063495636;11,9612369537;28,1022586823;28,1022586823;1,0120410919;27,0902175903;27,0902175903
2252433,75;324696,25;Laterites;44,961555481;44,961555481;4,811882019;40,1496734619;40,1496734619;11,8180427551;28,3316307068;28,3316307068;1,068561554;27,2630691528;27,2630691528
2252436,25;324696,25;Laterites;44,947101593;44,947101593;4,6923828125;40,2547187805;40,2547187805;11,6952400208;28,5594787598;28,5594787598;1,1257190704;27,4337596893;27,4337596893
2252438,75;324696,25;Laterites;44,9578704834;44,9578704834;4,5816612244;40,376209259;40,376209259;11,5930957794;28,7831134796;28,7831134796;1,1836090088;27,5995044708;27,5995044708
2252441,25;324696,25;Laterites;44,9927520752;44,9927520752;4,4797096252;40,51304245;40,51304245;11,5117397308;29,0013027191;29,0013027191;1,2419586182;27,759344101;27,759344101
